username,rating,date,review,clean,Token,Stopwords,Stemming,Label
ismail medina,4,11/6/2023 18:20,"Mengapa banyak beberapa lagu yang kami tidak bisa melihat lirik nya , Selalu ada tulisan TIDAK DAPAT MEMUAT LIRIK UNTUK LAGU INI , saya mohon untuk secepatnya ditangani karena kami menjadi kurang suka jika tidak bisa melihat lirik nya, Untuk yang lain nya sudah bagus",mengapa banyak beberapa lagu yang kami tidak bisa melihat lirik nya  selalu ada tulisan tidak dapat memuat lirik untuk lagu ini  saya mohon untuk secepatnya ditangani karena kami menjadi kurang suka jika tidak bisa melihat lirik nya untuk yang lain nya sudah bagus,"['mengapa', 'banyak', 'beberapa', 'lagu', 'yang', 'kami', 'tidak', 'bisa', 'melihat', 'lirik', 'nya', 'selalu', 'ada', 'tulisan', 'tidak', 'dapat', 'memuat', 'lirik', 'untuk', 'lagu', 'ini', 'saya', 'mohon', 'untuk', 'secepatnya', 'ditangani', 'karena', 'kami', 'menjadi', 'kurang', 'suka', 'jika', 'tidak', 'bisa', 'melihat', 'lirik', 'nya', 'untuk', 'yang', 'lain', 'nya', 'sudah', 'bagus']","['lagu', 'lirik', 'tulisan', 'memuat', 'lirik', 'lagu', 'mohon', 'secepatnya', 'ditangani', 'suka', 'lirik', 'bagus']","['lagu', 'lirik', 'tulis', 'muat', 'lirik', 'lagu', 'mohon', 'cepat', 'tangan', 'suka', 'lirik', 'bagus']",Positive
Naufa ashila,3,11/6/2023 14:32,"Iklan semakin banyak, itu ngebuat pengguna jdi merasa tidak nyaman. Kalau ingin cari untung buat jeda 3-4 musik 1 iklan",iklan semakin banyak itu ngebuat pengguna jdi merasa tidak nyaman kalau ingin cari untung buat jeda    musik   iklan,"['iklan', 'semakin', 'banyak', 'itu', 'ngebuat', 'pengguna', 'jdi', 'merasa', 'tidak', 'nyaman', 'kalau', 'ingin', 'cari', 'untung', 'buat', 'jeda', 'musik', 'iklan']","['iklan', 'ngebuat', 'pengguna', 'jdi', 'nyaman', 'cari', 'untung', 'jeda', 'musik', 'iklan']","['iklan', 'ngebuat', 'guna', 'jdi', 'nyaman', 'cari', 'untung', 'jeda', 'musik', 'iklan']",Negative
Al-Bantany Brother,5,11/6/2023 10:44,Secara keseluruhan sudah bagus.Ada kekurangan di beberapa point yaitu : 1.Di beberapa lagi ada yang ga pakai lirik 2.Ada beberapa lagu yang ga ada versi penyanyi kesukaan saya. Itu aja terima kasih untuk pengembang Spotify dan kru.,secara keseluruhan sudah bagusada kekurangan di beberapa point yaitu   di beberapa lagi ada yang ga pakai lirik  ada beberapa lagu yang ga ada versi penyanyi kesukaan saya itu aja terima kasih untuk pengembang spotify dan kru,"['secara', 'keseluruhan', 'sudah', 'bagusada', 'kekurangan', 'di', 'beberapa', 'point', 'yaitu', 'di', 'beberapa', 'lagi', 'ada', 'yang', 'ga', 'pakai', 'lirik', 'ada', 'beberapa', 'lagu', 'yang', 'ga', 'ada', 'versi', 'penyanyi', 'kesukaan', 'saya', 'itu', 'aja', 'terima', 'kasih', 'untuk', 'pengembang', 'spotify', 'dan', 'kru']","['bagusada', 'kekurangan', 'point', 'ga', 'pakai', 'lirik', 'lagu', 'ga', 'versi', 'penyanyi', 'kesukaan', 'aja', 'terima', 'kasih', 'pengembang', 'spotify', 'kru']","['bagusada', 'kurang', 'point', 'ga', 'pakai', 'lirik', 'lagu', 'ga', 'versi', 'nyanyi', 'suka', 'aja', 'terima', 'kasih', 'kembang', 'spotify', 'kru']",Positive
Atrassa Rimpa,1,11/6/2023 10:37,"Ini spotify sekarang kok lemot yah klo dipake di jaringan wifi?? Tolong dong diperbaiki lagi. Lemot banget ini apk.. udh jelas2 wifi saya kencang, tpi pas mau putar lagu malah jadi lemot",ini spotify sekarang kok lemot yah klo dipake di jaringan wifi tolong dong diperbaiki lagi lemot banget ini apk udh jelas  wifi saya kencang tpi pas mau putar lagu malah jadi lemot,"['ini', 'spotify', 'sekarang', 'kok', 'lemot', 'yah', 'klo', 'dipake', 'di', 'jaringan', 'wifi', 'tolong', 'dong', 'diperbaiki', 'lagi', 'lemot', 'banget', 'ini', 'apk', 'udh', 'jelas', 'wifi', 'saya', 'kencang', 'tpi', 'pas', 'mau', 'putar', 'lagu', 'malah', 'jadi', 'lemot']","['spotify', 'lemot', 'klo', 'dipake', 'jaringan', 'wifi', 'tolong', 'diperbaiki', 'lemot', 'banget', 'apk', 'wifi', 'kencang', 'tpi', 'pas', 'putar', 'lagu', 'lemot']","['spotify', 'lot', 'klo', 'dipake', 'jaring', 'wifi', 'tolong', 'baik', 'lot', 'banget', 'apk', 'wifi', 'kencang', 'tpi', 'pas', 'putar', 'lagu', 'lot']",Negative
arbi hildansyah,1,11/5/2023 21:11,Tiap beres 1 lagu ada iklan gak masalah yang penting pilih lagu atau pindahin lagu gausah di bates juga. Bikin tidak nyaman sama sekali!,tiap beres   lagu ada iklan gak masalah yang penting pilih lagu atau pindahin lagu gausah di bates juga bikin tidak nyaman sama sekali,"['tiap', 'beres', 'lagu', 'ada', 'iklan', 'gak', 'masalah', 'yang', 'penting', 'pilih', 'lagu', 'atau', 'pindahin', 'lagu', 'gausah', 'di', 'bates', 'juga', 'bikin', 'tidak', 'nyaman', 'sama', 'sekali']","['beres', 'lagu', 'iklan', 'gak', 'pilih', 'lagu', 'pindahin', 'lagu', 'gausah', 'bates', 'bikin', 'nyaman']","['beres', 'lagu', 'iklan', 'gak', 'pilih', 'lagu', 'pindahin', 'lagu', 'gausah', 'bates', 'bikin', 'nyaman']",Negative
Budi Rifki Ardiansyah,1,11/5/2023 20:49,"J3lek mau bikin akun baru selalu gagal ""coba lagi"", login sama kek gitu, udh bisa login lama kelamaan ""anda saat ini mode offline"" gabisa buka musik sama sekali aneh bgt udh bbrp kali kek gini, dh d update, uninstall download ulang, restart hp ttp aja gabisa, BENER2 J3LEK DI PERBAIKI LAGI MALAH NYUSAHIN!!!!!!!",  lek mau bikin akun baru selalu gagal coba lagi login sama kek gitu udh bisa login lama kelamaan anda saat ini mode offline gabisa buka musik sama sekali aneh bgt udh bbrp kali kek gini dh   update uninstall download ulang restart hp ttp aja gabisa bener    lek di perbaiki lagi malah nyusahin,"['lek', 'mau', 'bikin', 'akun', 'baru', 'selalu', 'gagal', 'coba', 'lagi', 'login', 'sama', 'kek', 'gitu', 'udh', 'bisa', 'login', 'lama', 'kelamaan', 'anda', 'saat', 'ini', 'mode', 'offline', 'gabisa', 'buka', 'musik', 'sama', 'sekali', 'aneh', 'bgt', 'udh', 'bbrp', 'kali', 'kek', 'gini', 'dh', 'update', 'uninstall', 'download', 'ulang', 'restart', 'hp', 'ttp', 'aja', 'gabisa', 'bener', 'lek', 'di', 'perbaiki', 'lagi', 'malah', 'nyusahin']","['lek', 'bikin', 'akun', 'gagal', 'coba', 'login', 'kek', 'gitu', 'login', 'mode', 'offline', 'gabisa', 'buka', 'musik', 'aneh', 'bgt', 'bbrp', 'kali', 'kek', 'gini', 'dh', 'update', 'uninstall', 'download', 'ulang', 'restart', 'hp', 'ttp', 'aja', 'gabisa', 'bener', 'lek', 'perbaiki', 'nyusahin']","['lek', 'bikin', 'akun', 'gagal', 'coba', 'login', 'kek', 'gitu', 'login', 'mode', 'offline', 'gabisa', 'buka', 'musik', 'aneh', 'bgt', 'bbrp', 'kali', 'kek', 'gin', 'dh', 'update', 'uninstall', 'download', 'ulang', 'restart', 'hp', 'ttp', 'aja', 'gabisa', 'bener', 'lek', 'baik', 'nyusahin']",Negative
Fanny Azzahra,2,11/5/2023 14:26,Aplikasi spotify ini sebenar nya bagus tapi saya kasih bintang dua karna munculnya iklan horor..saya biasa nya berlangganan di aplikasi ini tetapi semenjak saya dengar iklan horor nya saya jadi trauma buka aplikasi nya,aplikasi spotify ini sebenar nya bagus tapi saya kasih bintang dua karna munculnya iklan hororsaya biasa nya berlangganan di aplikasi ini tetapi semenjak saya dengar iklan horor nya saya jadi trauma buka aplikasi nya,"['aplikasi', 'spotify', 'ini', 'sebenar', 'nya', 'bagus', 'tapi', 'saya', 'kasih', 'bintang', 'dua', 'karna', 'munculnya', 'iklan', 'hororsaya', 'biasa', 'nya', 'berlangganan', 'di', 'aplikasi', 'ini', 'tetapi', 'semenjak', 'saya', 'dengar', 'iklan', 'horor', 'nya', 'saya', 'jadi', 'trauma', 'buka', 'aplikasi', 'nya']","['aplikasi', 'spotify', 'sebenar', 'bagus', 'kasih', 'bintang', 'karna', 'munculnya', 'iklan', 'hororsaya', 'berlangganan', 'aplikasi', 'semenjak', 'dengar', 'iklan', 'horor', 'trauma', 'buka', 'aplikasi']","['aplikasi', 'spotify', 'benar', 'bagus', 'kasih', 'bintang', 'karna', 'muncul', 'iklan', 'hororsaya', 'langgan', 'aplikasi', 'semenjak', 'dengar', 'iklan', 'horor', 'trauma', 'buka', 'aplikasi']",Negative
Faick Emon,5,11/5/2023 13:12,"Saya sebagai penikmat musik merasa puas sekali dengan aplikasi ini, tapi satu catatan buat developer untuk merubah / menambah fitur download offline per lagu jadi bukan hanya berdasarkan playlist. Jadi saya tidak harus membuat playlist untuk mendowload lagu yang akan diputar secara offline. Ide tambahan untuk Spotify dari saya yaitu tambahkan sesi komentar ditiap lagu / podcast agar pengguna dapat berinteraksi sosial di dalam sebuah platform streaming musik.",saya sebagai penikmat musik merasa puas sekali dengan aplikasi ini tapi satu catatan buat developer untuk merubah  menambah fitur download offline per lagu jadi bukan hanya berdasarkan playlist jadi saya tidak harus membuat playlist untuk mendowload lagu yang akan diputar secara offline ide tambahan untuk spotify dari saya yaitu tambahkan sesi komentar ditiap lagu  podcast agar pengguna dapat berinteraksi sosial di dalam sebuah platform streaming musik,"['saya', 'sebagai', 'penikmat', 'musik', 'merasa', 'puas', 'sekali', 'dengan', 'aplikasi', 'ini', 'tapi', 'satu', 'catatan', 'buat', 'developer', 'untuk', 'merubah', 'menambah', 'fitur', 'download', 'offline', 'per', 'lagu', 'jadi', 'bukan', 'hanya', 'berdasarkan', 'playlist', 'jadi', 'saya', 'tidak', 'harus', 'membuat', 'playlist', 'untuk', 'mendowload', 'lagu', 'yang', 'akan', 'diputar', 'secara', 'offline', 'ide', 'tambahan', 'untuk', 'spotify', 'dari', 'saya', 'yaitu', 'tambahkan', 'sesi', 'komentar', 'ditiap', 'lagu', 'podcast', 'agar', 'pengguna', 'dapat', 'berinteraksi', 'sosial', 'di', 'dalam', 'sebuah', 'platform', 'streaming', 'musik']","['penikmat', 'musik', 'puas', 'aplikasi', 'catatan', 'developer', 'merubah', 'menambah', 'fitur', 'download', 'offline', 'lagu', 'berdasarkan', 'playlist', 'playlist', 'mendowload', 'lagu', 'diputar', 'offline', 'ide', 'tambahan', 'spotify', 'tambahkan', 'sesi', 'komentar', 'ditiap', 'lagu', 'podcast', 'pengguna', 'berinteraksi', 'sosial', 'platform', 'streaming', 'musik']","['nikmat', 'musik', 'puas', 'aplikasi', 'catat', 'developer', 'rubah', 'tambah', 'fitur', 'download', 'offline', 'lagu', 'dasar', 'playlist', 'playlist', 'mendowload', 'lagu', 'putar', 'offline', 'ide', 'tambah', 'spotify', 'tambah', 'sesi', 'komentar', 'tiap', 'lagu', 'podcast', 'guna', 'interaksi', 'sosial', 'platform', 'streaming', 'musik']",Positive
sharliz Az Zahra,4,11/5/2023 13:03,"Bagus, tapi aku gabisa cepetin durasi lagunya, misalnya mau puter langsung ke bagian reff nya itu gabisa jadi harus nunggu. Untuk pihak Spotify mohon diperbaiki terimakasih",bagus tapi aku gabisa cepetin durasi lagunya misalnya mau puter langsung ke bagian reff nya itu gabisa jadi harus nunggu untuk pihak spotify mohon diperbaiki terimakasih,"['bagus', 'tapi', 'aku', 'gabisa', 'cepetin', 'durasi', 'lagunya', 'misalnya', 'mau', 'puter', 'langsung', 'ke', 'bagian', 'reff', 'nya', 'itu', 'gabisa', 'jadi', 'harus', 'nunggu', 'untuk', 'pihak', 'spotify', 'mohon', 'diperbaiki', 'terimakasih']","['bagus', 'gabisa', 'cepetin', 'durasi', 'lagunya', 'puter', 'langsung', 'reff', 'gabisa', 'nunggu', 'spotify', 'mohon', 'diperbaiki', 'terimakasih']","['bagus', 'gabisa', 'cepetin', 'durasi', 'lagu', 'puter', 'langsung', 'reff', 'gabisa', 'nunggu', 'spotify', 'mohon', 'baik', 'terimakasih']",Positive
21. Naura Hamidah,2,11/5/2023 12:46,"ini kayaknya aplikasi nya di buat untuk dengerin iklan ya? bukan dengerin musik. setiap kali mau ganti/lanjut ke lagu lain, pasti selalu iklan, bahkan bisa iklan 3 kali. iklan boleh aja, tapi itu udah berlebihan. perbaikin.",ini kayaknya aplikasi nya di buat untuk dengerin iklan ya bukan dengerin musik setiap kali mau gantilanjut ke lagu lain pasti selalu iklan bahkan bisa iklan   kali iklan boleh aja tapi itu udah berlebihan perbaikin,"['ini', 'kayaknya', 'aplikasi', 'nya', 'di', 'buat', 'untuk', 'dengerin', 'iklan', 'ya', 'bukan', 'dengerin', 'musik', 'setiap', 'kali', 'mau', 'gantilanjut', 'ke', 'lagu', 'lain', 'pasti', 'selalu', 'iklan', 'bahkan', 'bisa', 'iklan', 'kali', 'iklan', 'boleh', 'aja', 'tapi', 'itu', 'udah', 'berlebihan', 'perbaikin']","['kayaknya', 'aplikasi', 'dengerin', 'iklan', 'dengerin', 'musik', 'kali', 'gantilanjut', 'lagu', 'iklan', 'iklan', 'kali', 'iklan', 'aja', 'udah', 'perbaikin']","['kayak', 'aplikasi', 'dengerin', 'iklan', 'dengerin', 'musik', 'kali', 'gantilanjut', 'lagu', 'iklan', 'iklan', 'kali', 'iklan', 'aja', 'udah', 'perbaikin']",Negative
akhmad isnaini,5,11/4/2023 8:38,"Aplikasi rekom sih di banding yang lain soalnya lagu kesukaan di rekap dan di jadikan playlist ya cuma gratisan iklan terus ,😙😁",aplikasi rekom sih di banding yang lain soalnya lagu kesukaan di rekap dan di jadikan playlist ya cuma gratisan iklan terus   ,"['aplikasi', 'rekom', 'sih', 'di', 'banding', 'yang', 'lain', 'soalnya', 'lagu', 'kesukaan', 'di', 'rekap', 'dan', 'di', 'jadikan', 'playlist', 'ya', 'cuma', 'gratisan', 'iklan', 'terus']","['aplikasi', 'rekom', 'banding', 'lagu', 'kesukaan', 'rekap', 'jadikan', 'playlist', 'gratisan', 'iklan']","['aplikasi', 'rekom', 'banding', 'lagu', 'suka', 'rekap', 'jadi', 'playlist', 'gratis', 'iklan']",Positive
Devi Nurajijah,3,11/4/2023 8:12,"aplikasinya sudah bagus, enak untuk ngedengerin musik, namun kenapa sekarang tidak tersedia lirik? padahal kemarin kemarin masih ada liriknya, hanya beberapa musik yang ada liriknya. Musik yang bisa dibilang terkenal banyak pendengarnya tidak ada liriknya, saya hanya minta tolong untuk diadakan lagi lirik lagunya agar bisa mendengarkan musik sambil melihat lirik bagi kita yang tidak tahu lirik dari lagu tersebut.",aplikasinya sudah bagus enak untuk ngedengerin musik namun kenapa sekarang tidak tersedia lirik padahal kemarin kemarin masih ada liriknya hanya beberapa musik yang ada liriknya musik yang bisa dibilang terkenal banyak pendengarnya tidak ada liriknya saya hanya minta tolong untuk diadakan lagi lirik lagunya agar bisa mendengarkan musik sambil melihat lirik bagi kita yang tidak tahu lirik dari lagu tersebut,"['aplikasinya', 'sudah', 'bagus', 'enak', 'untuk', 'ngedengerin', 'musik', 'namun', 'kenapa', 'sekarang', 'tidak', 'tersedia', 'lirik', 'padahal', 'kemarin', 'kemarin', 'masih', 'ada', 'liriknya', 'hanya', 'beberapa', 'musik', 'yang', 'ada', 'liriknya', 'musik', 'yang', 'bisa', 'dibilang', 'terkenal', 'banyak', 'pendengarnya', 'tidak', 'ada', 'liriknya', 'saya', 'hanya', 'minta', 'tolong', 'untuk', 'diadakan', 'lagi', 'lirik', 'lagunya', 'agar', 'bisa', 'mendengarkan', 'musik', 'sambil', 'melihat', 'lirik', 'bagi', 'kita', 'yang', 'tidak', 'tahu', 'lirik', 'dari', 'lagu', 'tersebut']","['aplikasinya', 'bagus', 'enak', 'ngedengerin', 'musik', 'tersedia', 'lirik', 'kemarin', 'kemarin', 'liriknya', 'musik', 'liriknya', 'musik', 'dibilang', 'terkenal', 'pendengarnya', 'liriknya', 'tolong', 'diadakan', 'lirik', 'lagunya', 'mendengarkan', 'musik', 'lirik', 'lirik', 'lagu']","['aplikasi', 'bagus', 'enak', 'ngedengerin', 'musik', 'sedia', 'lirik', 'kemarin', 'kemarin', 'lirik', 'musik', 'lirik', 'musik', 'bilang', 'kenal', 'dengar', 'lirik', 'tolong', 'ada', 'lirik', 'lagu', 'dengar', 'musik', 'lirik', 'lirik', 'lagu']",Negative
Chylaa Hrlyy,4,11/4/2023 23:44,"lirik lagu sering ga muncul pdhal udah hapus cache dan coba uninstall lalu install lgi ttp gabisa muncul, dan iklannya terlalu berlebihan dengan durasi yang lama.",lirik lagu sering ga muncul pdhal udah hapus cache dan coba uninstall lalu install lgi ttp gabisa muncul dan iklannya terlalu berlebihan dengan durasi yang lama,"['lirik', 'lagu', 'sering', 'ga', 'muncul', 'pdhal', 'udah', 'hapus', 'cache', 'dan', 'coba', 'uninstall', 'lalu', 'install', 'lgi', 'ttp', 'gabisa', 'muncul', 'dan', 'iklannya', 'terlalu', 'berlebihan', 'dengan', 'durasi', 'yang', 'lama']","['lirik', 'lagu', 'ga', 'muncul', 'pdhal', 'udah', 'hapus', 'cache', 'coba', 'uninstall', 'install', 'lgi', 'ttp', 'gabisa', 'muncul', 'iklannya', 'durasi']","['lirik', 'lagu', 'ga', 'muncul', 'pdhal', 'udah', 'hapus', 'cache', 'coba', 'uninstall', 'install', 'lgi', 'ttp', 'gabisa', 'muncul', 'iklan', 'durasi']",Positive
Mohammad Fathir,1,11/4/2023 21:55,Ini kenapa tidak bisa memuat lirik ini lagunya hanya sebagian aja yang bisa sisanya tidak bisa jadinya harus searching di google buat cari liriknya kenapa ini Spotify makin kesini makin kesana kek mana ini iklan nya juga lama betul 30 detik minta ampun kalau satu aja mah gpp ini dua sampe tiga gila aja lu udah lirik tidak tersedia iklannya durasinya 30 detik banyak pula iklan nya kek mana ini aduh Spotify tolong tolong aja balik aja ke versi lama ini apa ini habis update jadinya gini ampun ampun,ini kenapa tidak bisa memuat lirik ini lagunya hanya sebagian aja yang bisa sisanya tidak bisa jadinya harus searching di google buat cari liriknya kenapa ini spotify makin kesini makin kesana kek mana ini iklan nya juga lama betul    detik minta ampun kalau satu aja mah gpp ini dua sampe tiga gila aja lu udah lirik tidak tersedia iklannya durasinya    detik banyak pula iklan nya kek mana ini aduh spotify tolong tolong aja balik aja ke versi lama ini apa ini habis update jadinya gini ampun ampun,"['ini', 'kenapa', 'tidak', 'bisa', 'memuat', 'lirik', 'ini', 'lagunya', 'hanya', 'sebagian', 'aja', 'yang', 'bisa', 'sisanya', 'tidak', 'bisa', 'jadinya', 'harus', 'searching', 'di', 'google', 'buat', 'cari', 'liriknya', 'kenapa', 'ini', 'spotify', 'makin', 'kesini', 'makin', 'kesana', 'kek', 'mana', 'ini', 'iklan', 'nya', 'juga', 'lama', 'betul', 'detik', 'minta', 'ampun', 'kalau', 'satu', 'aja', 'mah', 'gpp', 'ini', 'dua', 'sampe', 'tiga', 'gila', 'aja', 'lu', 'udah', 'lirik', 'tidak', 'tersedia', 'iklannya', 'durasinya', 'detik', 'banyak', 'pula', 'iklan', 'nya', 'kek', 'mana', 'ini', 'aduh', 'spotify', 'tolong', 'tolong', 'aja', 'balik', 'aja', 'ke', 'versi', 'lama', 'ini', 'apa', 'ini', 'habis', 'update', 'jadinya', 'gini', 'ampun', 'ampun']","['memuat', 'lirik', 'lagunya', 'aja', 'sisanya', 'searching', 'google', 'cari', 'liriknya', 'spotify', 'kesini', 'kesana', 'kek', 'iklan', 'detik', 'ampun', 'aja', 'mah', 'gpp', 'sampe', 'gila', 'aja', 'lu', 'udah', 'lirik', 'tersedia', 'iklannya', 'durasinya', 'detik', 'iklan', 'kek', 'aduh', 'spotify', 'tolong', 'tolong', 'aja', 'aja', 'versi', 'habis', 'update', 'gini', 'ampun', 'ampun']","['muat', 'lirik', 'lagu', 'aja', 'sisa', 'searching', 'google', 'cari', 'lirik', 'spotify', 'kesini', 'kesana', 'kek', 'iklan', 'detik', 'ampun', 'aja', 'mah', 'gpp', 'sampe', 'gila', 'aja', 'lu', 'udah', 'lirik', 'sedia', 'iklan', 'durasi', 'detik', 'iklan', 'kek', 'aduh', 'spotify', 'tolong', 'tolong', 'aja', 'aja', 'versi', 'habis', 'update', 'gin', 'ampun', 'ampun']",Negative
Annisa Dwiasti,4,11/4/2023 21:20,"Bagus banget sebenernya tapi kok lirik nya gabisa di-muat terus yaaa, udah coba install uninstall 3× udah cb harus cache ttep ajaa, pls dongg kasih solusiiii. Suka banget ni problem di liriknya doangg",bagus banget sebenernya tapi kok lirik nya gabisa dimuat terus yaaa udah coba install uninstall    udah cb harus cache ttep ajaa pls dongg kasih solusiiii suka banget ni problem di liriknya doangg,"['bagus', 'banget', 'sebenernya', 'tapi', 'kok', 'lirik', 'nya', 'gabisa', 'dimuat', 'terus', 'yaaa', 'udah', 'coba', 'install', 'uninstall', 'udah', 'cb', 'harus', 'cache', 'ttep', 'ajaa', 'pls', 'dongg', 'kasih', 'solusiiii', 'suka', 'banget', 'ni', 'problem', 'di', 'liriknya', 'doangg']","['bagus', 'banget', 'sebenernya', 'lirik', 'gabisa', 'dimuat', 'yaaa', 'udah', 'coba', 'install', 'uninstall', 'udah', 'cb', 'cache', 'ttep', 'ajaa', 'pls', 'dongg', 'kasih', 'solusiiii', 'suka', 'banget', 'ni', 'problem', 'liriknya', 'doangg']","['bagus', 'banget', 'sebenernya', 'lirik', 'gabisa', 'muat', 'yaaa', 'udah', 'coba', 'install', 'uninstall', 'udah', 'cb', 'cache', 'ttep', 'ajaa', 'pls', 'dongg', 'kasih', 'solusiiii', 'suka', 'banget', 'ni', 'problem', 'lirik', 'doangg']",Positive
azka azka,4,11/4/2023 20:54,"Aplikasinya bagus tapi iklannya mengganggu saya lagi enak² dengerin lagu eh malah iklan lumayan lama lagi 30 dtk , jadi mohon iklannya dikurangi sebenernya kalo ga ada iklan bakal saya kasih bintang 5..",aplikasinya bagus tapi iklannya mengganggu saya lagi enak  dengerin lagu eh malah iklan lumayan lama lagi    dtk  jadi mohon iklannya dikurangi sebenernya kalo ga ada iklan bakal saya kasih bintang  ,"['aplikasinya', 'bagus', 'tapi', 'iklannya', 'mengganggu', 'saya', 'lagi', 'enak', 'dengerin', 'lagu', 'eh', 'malah', 'iklan', 'lumayan', 'lama', 'lagi', 'dtk', 'jadi', 'mohon', 'iklannya', 'dikurangi', 'sebenernya', 'kalo', 'ga', 'ada', 'iklan', 'bakal', 'saya', 'kasih', 'bintang']","['aplikasinya', 'bagus', 'iklannya', 'mengganggu', 'enak', 'dengerin', 'lagu', 'eh', 'iklan', 'lumayan', 'dtk', 'mohon', 'iklannya', 'dikurangi', 'sebenernya', 'kalo', 'ga', 'iklan', 'kasih', 'bintang']","['aplikasi', 'bagus', 'iklan', 'ganggu', 'enak', 'dengerin', 'lagu', 'eh', 'iklan', 'lumayan', 'dtk', 'mohon', 'iklan', 'rang', 'sebenernya', 'kalo', 'ga', 'iklan', 'kasih', 'bintang']",Positive
